INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield	HINT:text
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_766.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40383.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_768.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40384.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40385.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_770.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40386.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_772.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40387.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_774.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40388.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_776.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_778.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40389.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40390.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_780.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40391.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_782.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_784.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40392.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_786.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40393.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_788.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40394.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_790.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40395.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_792.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40396.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40397.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_794.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40398.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_796.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_798.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40399.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40400.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_800.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_802.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40401.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40402.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_804.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_806.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40403.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_808.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40404.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_810.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40405.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40406.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_812.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40407.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_814.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_816.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40408.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40409.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_818.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_820.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40410.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40411.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_822.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40412.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_824.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_826.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40413.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40414.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_828.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40415.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_830.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40416.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_832.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_834.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40417.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40418.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_836.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40419.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_838.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_840.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40420.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40421.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_842.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40422.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_844.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40423.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_846.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_848.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40424.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_850.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40425.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40426.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_852.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_854.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40427.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_856.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40428.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_858.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40429.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40430.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_860.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_862.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40431.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_864.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40432.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_866.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40433.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_868.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40434.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40435.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_870.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40436.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_872.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40437.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_874.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40438.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_876.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40439.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_878.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40440.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_880.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40441.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_882.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40442.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_884.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40443.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_886.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40444.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40445.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_890.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40446.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_892.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_894.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40447.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40448.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_896.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_898.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40449.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40450.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_900.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_902.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40451.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_904.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40452.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_906.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40453.png	Right	None	The image on the Right is REAL.
